Bin,Content,X,Y,Depth,Mode,Type
110212,20,12,41,426,GRID,330mm
110213,20,28,16,762,GRID,330mm
110214,20,41,37,764,GRID,330mm
110215,20,36,36,762,GRID,330mm
110216,20,27,42,758,GRID,330mm
110217,20,12,19,1426,GRID,330mm
110218,20,6,12,760,GRID,330mm
110219,20,18,36,760,GRID,330mm
110220,20,39,13,760,GRID,330mm
110221,20,6,22,760,GRID,330mm
110222,20,6,43,760,GRID,330mm
110223,20,39,15,762,GRID,330mm
110224,20,40,22,762,GRID,330mm
110225,20,15,29,2420,GRID,330mm
110226,20,10,11,2090,GRID,330mm
110227,20,11,12,4092,GRID,330mm
110228,20,9,19,1094,GRID,330mm
110229,20,40,39,1092,GRID,330mm
110230,20,9,8,764,GRID,330mm
110231,20,21,19,760,GRID,330mm
110232,20,13,17,1426,GRID,330mm
110233,20,12,26,1758,GRID,330mm
110234,20,33,32,760,GRID,330mm
110235,20,13,22,1758,GRID,330mm
110236,20,11,28,2422,GRID,330mm
110237,20,11,33,1424,GRID,330mm
110238,20,22,20,762,GRID,330mm
110239,20,33,37,762,GRID,330mm
110240,20,7,24,1758,GRID,330mm
110241,20,33,25,762,GRID,330mm
110242,20,8,15,2088,GRID,330mm
110243,20,8,19,1428,GRID,330mm
110244,20,18,26,3088,GRID,330mm
110245,20,21,24,764,GRID,330mm
110246,20,9,15,2090,GRID,330mm
110247,20,19,39,760,GRID,330mm
110248,20,17,27,2086,GRID,330mm
110249,20,40,35,1092,GRID,330mm
110250,20,35,13,1092,GRID,330mm
110251,20,28,15,1094,GRID,330mm
110252,20,17,26,2088,GRID,330mm
110253,20,20,19,1092,GRID,330mm
110254,20,29,13,760,GRID,330mm
110255,20,10,15,1428,GRID,330mm
110256,20,15,26,2756,GRID,330mm
110257,20,15,29,2090,GRID,330mm
110258,20,7,12,2088,GRID,330mm
110259,20,17,32,2088,GRID,330mm
110260,20,12,16,1758,GRID,330mm
110261,20,8,18,2424,GRID,330mm
110262,20,14,26,2088,GRID,330mm
110263,20,26,18,428,GRID,330mm
110264,20,13,15,2422,GRID,330mm
110265,20,21,37,758,GRID,330mm
110266,20,12,42,758,GRID,330mm
110267,20,25,17,760,GRID,330mm
110268,20,21,34,430,GRID,330mm
110269,20,26,37,430,GRID,330mm
110270,20,9,17,762,GRID,330mm
110271,20,22,26,760,GRID,330mm
110272,20,15,12,2756,GRID,330mm
110273,20,8,12,2420,GRID,330mm
110274,20,15,37,428,GRID,330mm
110275,20,19,43,1090,GRID,330mm
110276,20,30,17,1424,GRID,330mm
110277,20,21,29,760,GRID,330mm
110278,20,15,21,2090,GRID,330mm
110279,20,10,21,2422,GRID,330mm
110280,20,19,40,428,GRID,330mm
110281,20,13,32,1754,GRID,330mm
110282,20,18,27,2088,GRID,330mm
110283,20,13,13,1096,GRID,330mm
110284,20,21,25,430,GRID,330mm
110285,20,15,16,2756,GRID,330mm
110286,20,33,26,760,GRID,330mm
110287,20,14,21,1424,GRID,330mm
110288,20,25,18,430,GRID,330mm
110289,20,32,13,760,GRID,330mm
110290,20,13,9,1094,GRID,330mm
110291,20,33,27,760,GRID,330mm
110292,20,14,15,2756,GRID,330mm
110293,20,39,43,430,GRID,330mm
110294,20,22,39,1426,GRID,330mm
110295,20,20,37,430,GRID,330mm
110296,20,18,12,1424,GRID,330mm
110297,20,16,20,1094,GRID,330mm
110298,20,31,23,762,GRID,330mm
110299,20,33,22,762,GRID,330mm
110300,20,16,19,1424,GRID,330mm
110301,20,22,32,764,GRID,330mm
110302,20,25,38,1424,GRID,330mm
110303,20,33,21,762,GRID,330mm
110304,20,28,9,760,GRID,330mm
110305,20,35,38,760,GRID,330mm
110306,20,13,16,3088,GRID,330mm
110307,20,24,31,760,GRID,330mm
110308,20,38,36,760,GRID,330mm
110309,20,20,30,760,GRID,330mm
110310,20,37,41,758,GRID,330mm
110311,20,20,10,1424,GRID,330mm
110312,20,17,18,2422,GRID,330mm
110313,20,31,37,758,GRID,330mm
110314,20,13,9,1426,GRID,330mm
110315,20,22,42,758,GRID,330mm
110316,20,33,20,762,GRID,330mm
110317,20,12,25,1092,GRID,330mm
110318,20,19,32,428,GRID,330mm
110319,20,7,19,2090,GRID,330mm
110320,20,23,30,762,GRID,330mm
110321,20,20,32,1094,GRID,330mm
110322,20,16,32,2088,GRID,330mm
110323,20,22,41,428,GRID,330mm
110324,20,11,29,430,GRID,330mm
110325,20,34,34,758,GRID,330mm
110326,20,32,25,1092,GRID,330mm
110327,20,17,25,1756,GRID,330mm
110328,20,35,27,760,GRID,330mm
110329,20,27,28,760,GRID,330mm
110330,20,15,20,1758,GRID,330mm
110331,20,23,33,762,GRID,330mm
110332,20,10,18,2088,GRID,330mm
110333,20,22,24,430,GRID,330mm
110334,20,15,11,1092,GRID,330mm
110335,20,6,41,758,GRID,330mm
110336,20,15,9,762,GRID,330mm
110337,20,24,41,758,GRID,330mm
110338,20,18,10,2422,GRID,330mm
110339,20,40,41,1092,GRID,330mm
110340,20,8,10,2424,GRID,330mm
110341,20,18,12,2088,GRID,330mm
110342,20,8,28,2754,GRID,330mm
110343,20,13,25,1426,GRID,330mm
110344,20,9,15,1758,GRID,330mm
110345,20,6,9,1758,GRID,330mm
110346,20,20,9,1094,GRID,330mm
110347,20,14,8,1756,GRID,330mm
110348,20,15,26,1756,GRID,330mm
110349,20,31,25,760,GRID,330mm
110350,20,34,28,760,GRID,330mm
110351,20,21,42,760,GRID,330mm
110352,20,13,15,1756,GRID,330mm
110353,20,11,29,2090,GRID,330mm
110354,20,35,29,760,GRID,330mm
110355,20,10,8,1094,GRID,330mm
110356,20,25,16,430,GRID,330mm
110357,20,39,23,432,GRID,330mm
110358,20,17,13,1760,GRID,330mm
110359,20,6,17,2088,GRID,330mm
110360,20,12,32,1426,GRID,330mm
110361,20,33,26,1092,GRID,330mm
110362,20,11,8,1426,GRID,330mm
110363,20,9,38,1094,GRID,330mm
110364,20,34,12,426,GRID,330mm
110365,20,12,15,2756,GRID,330mm
110366,20,23,42,1090,GRID,330mm
110367,20,10,14,2426,GRID,330mm
110368,20,14,21,762,GRID,330mm
110369,20,10,27,1094,GRID,330mm
110370,20,8,38,760,GRID,330mm
110371,20,38,27,428,GRID,330mm
110372,20,18,8,1424,GRID,330mm
110373,20,34,8,1090,GRID,330mm
110374,20,22,30,760,GRID,330mm
110375,20,11,13,1758,GRID,330mm
110376,20,6,19,1422,GRID,330mm
110377,20,15,19,1426,GRID,330mm
110378,20,18,21,1760,GRID,330mm
110379,20,18,37,428,GRID,330mm
110380,20,29,19,762,GRID,330mm
110381,20,11,22,1426,GRID,330mm
110382,20,17,31,1426,GRID,330mm
110383,20,7,19,760,GRID,330mm
110384,20,18,9,1092,GRID,330mm
110385,20,8,42,428,GRID,330mm
110386,20,12,11,1424,GRID,330mm
110387,20,28,19,760,GRID,330mm
110388,20,6,23,1756,GRID,330mm
110389,20,16,29,760,GRID,330mm
110390,20,19,23,430,GRID,330mm
110391,20,9,13,1758,GRID,330mm
110392,20,6,14,1756,GRID,330mm
110393,20,15,13,1426,GRID,330mm
110394,20,24,27,426,GRID,330mm
110395,20,18,25,3424,GRID,330mm
110396,20,35,21,760,GRID,330mm
110397,20,12,22,1092,GRID,330mm
110398,20,13,20,1094,GRID,330mm
110399,20,14,33,1092,GRID,330mm
110400,20,8,33,2420,GRID,330mm
110401,20,20,18,1426,GRID,330mm
110402,20,13,16,1426,GRID,330mm
110403,20,7,16,1428,GRID,330mm
110404,20,18,27,760,GRID,330mm
110405,20,12,18,1094,GRID,330mm
110406,20,15,16,1426,GRID,330mm
110407,20,23,16,428,GRID,330mm
110408,20,19,39,428,GRID,330mm
110409,20,39,33,430,GRID,330mm
110410,20,38,9,758,GRID,330mm
110411,20,10,20,764,GRID,330mm
110412,20,17,31,1092,GRID,330mm
110413,20,10,14,1428,GRID,330mm
110414,20,9,21,1756,GRID,330mm
110415,20,9,13,1424,GRID,330mm
110416,20,17,28,1092,GRID,330mm
110417,20,23,22,428,GRID,330mm
110418,20,9,26,2088,GRID,330mm
110419,20,17,13,2092,GRID,330mm
110420,20,15,15,764,GRID,330mm
110421,20,8,16,1758,GRID,330mm
110422,20,9,29,430,GRID,330mm
110423,20,6,33,2752,GRID,330mm
110424,20,13,26,1094,GRID,330mm
110425,20,15,23,1424,GRID,330mm
110426,20,15,30,1756,GRID,330mm
110427,20,11,14,1094,GRID,330mm
110428,20,12,17,1760,GRID,330mm
110429,20,39,17,762,GRID,330mm
110430,10,6,25,5100,GRID,330mm
110431,20,18,31,1424,GRID,330mm
110432,20,31,19,762,GRID,330mm
110433,20,7,16,1096,GRID,330mm
110434,20,26,20,1094,GRID,330mm
110435,20,10,29,98,GRID,330mm
110436,20,11,9,1094,GRID,330mm
110437,20,17,8,1092,GRID,330mm
110438,20,7,32,1424,GRID,330mm
110439,20,9,34,1092,GRID,330mm
110440,10,9,27,5102,GRID,330mm
110441,10,7,33,5102,GRID,330mm
110442,10,30,36,1090,GRID,330mm
110443,20,10,30,1754,GRID,330mm
110444,20,18,30,1092,GRID,330mm
110445,20,18,24,1758,GRID,330mm
110446,20,13,8,764,GRID,330mm
110447,20,17,10,1094,GRID,330mm
110448,10,16,9,3756,GRID,330mm
110449,10,10,27,5102,GRID,330mm
110450,20,7,20,1424,GRID,330mm
110451,20,17,32,1756,GRID,330mm
110452,20,10,12,1426,GRID,330mm
110453,10,10,32,4762,GRID,330mm
110454,20,6,30,1090,GRID,330mm
110455,20,28,13,428,GRID,330mm
110456,20,9,21,1094,GRID,330mm
110457,10,15,26,4092,GRID,330mm
110458,20,18,23,1426,GRID,330mm
110459,20,15,33,1424,GRID,330mm
110462,20,20,18,1094,GRID,330mm
110463,20,17,28,1754,GRID,330mm
110465,10,11,33,4762,GRID,330mm
110466,20,17,18,2088,GRID,330mm
110467,20,23,11,760,GRID,330mm
110468,20,20,9,762,GRID,330mm
110469,20,18,32,760,GRID,330mm
110470,20,6,37,428,GRID,330mm
110471,10,21,28,3420,GRID,330mm
110472,10,20,20,3086,GRID,330mm
110473,10,27,23,3084,GRID,330mm
110474,10,20,33,3086,GRID,330mm
110475,10,29,9,3420,GRID,330mm
110476,10,20,23,3088,GRID,330mm
110477,10,30,9,3086,GRID,330mm
110478,10,32,43,3752,GRID,330mm
110479,10,23,38,3422,GRID,330mm
110480,10,19,28,3418,GRID,330mm
110481,10,33,43,3754,GRID,330mm
110482,10,20,34,3084,GRID,330mm
110483,10,24,37,3420,GRID,330mm
110484,10,22,21,3424,GRID,330mm
110485,10,24,15,3422,GRID,330mm
110486,10,24,13,3088,GRID,330mm
110487,10,22,23,3084,GRID,330mm
110488,10,24,23,3420,GRID,330mm
110489,20,16,15,1758,GRID,330mm
110490,20,13,21,430,GRID,330mm
110491,10,21,43,1754,GRID,330mm
110492,10,33,39,2088,GRID,330mm
110493,10,19,36,3086,GRID,330mm
110494,10,24,39,1754,GRID,330mm
110495,10,22,14,3088,GRID,330mm
110496,10,18,35,3086,GRID,330mm
110497,10,19,33,3756,GRID,330mm
110498,10,20,31,3084,GRID,330mm
110499,10,18,40,3084,GRID,330mm
110500,10,20,25,3422,GRID,330mm
110501,10,17,37,3420,GRID,330mm
110502,10,19,20,3088,GRID,330mm
110503,10,34,41,4088,GRID,330mm
110504,10,23,17,2752,GRID,330mm
110505,10,26,19,3084,GRID,330mm
110506,20,30,13,1094,GRID,330mm
110507,20,15,24,1758,GRID,330mm
110508,20,12,15,2090,GRID,330mm
110509,20,26,22,430,GRID,330mm
110510,20,8,14,1094,GRID,330mm
110511,20,13,31,1424,GRID,330mm
110512,20,19,28,758,GRID,330mm
110513,20,14,28,1758,GRID,330mm
110514,20,8,11,1094,GRID,330mm
110515,10,34,31,3084,GRID,330mm
110516,10,34,32,3420,GRID,330mm
110517,20,18,24,2756,GRID,330mm
110518,20,9,29,1756,GRID,330mm
110519,20,13,22,1426,GRID,330mm
110520,20,14,22,1096,GRID,330mm
110521,20,6,19,760,GRID,330mm
110522,20,7,32,1756,GRID,330mm
110523,20,16,41,426,GRID,330mm
110524,20,16,16,762,GRID,330mm
110525,20,7,14,1426,GRID,330mm
110526,20,22,14,430,GRID,330mm
110527,10,40,38,4092,GRID,330mm
110528,10,22,34,2752,GRID,330mm
110529,10,40,20,3422,GRID,330mm
110530,10,34,35,3420,GRID,330mm
110531,10,38,21,3088,GRID,330mm
110532,20,6,24,2086,GRID,330mm
110533,20,18,28,1094,GRID,330mm
110534,20,31,24,430,GRID,330mm
110535,10,13,21,2422,GRID,330mm
110536,20,15,16,1758,GRID,330mm
110537,20,6,43,430,GRID,330mm
110538,20,9,15,1094,GRID,330mm
110539,10,10,31,4090,GRID,330mm
110540,20,11,10,1096,GRID,330mm
110541,20,9,13,1094,GRID,330mm
110542,10,22,36,3420,GRID,330mm
110543,20,10,18,1424,GRID,330mm
110544,20,11,8,762,GRID,330mm
110545,20,10,33,1756,GRID,330mm
110546,20,17,32,2420,GRID,330mm
110547,20,17,29,1094,GRID,330mm
110548,20,11,18,1428,GRID,330mm
110549,20,12,9,3088,GRID,330mm
110550,20,25,20,430,GRID,330mm
110551,10,17,22,4092,GRID,330mm
110552,20,16,28,1756,GRID,330mm
110553,20,17,31,1756,GRID,330mm
110554,20,17,32,1092,GRID,330mm
110555,20,16,16,1428,GRID,330mm
110556,20,24,10,432,GRID,330mm
110557,10,35,27,2752,GRID,330mm
110558,20,22,15,764,GRID,330mm
110559,20,8,15,1424,GRID,330mm
110560,20,17,24,1754,GRID,330mm
110561,20,10,29,1422,GRID,330mm
110562,20,32,30,430,GRID,330mm
110563,20,17,14,1428,GRID,330mm
110564,20,11,21,2090,GRID,330mm
110565,20,7,12,1756,GRID,330mm
110566,20,6,13,1758,GRID,330mm
110567,20,9,23,1758,GRID,330mm
110569,20,15,13,1758,GRID,330mm
110570,20,6,18,1096,GRID,330mm
110571,20,7,18,1756,GRID,330mm
110572,20,15,27,1426,GRID,330mm
110573,20,6,16,1424,GRID,330mm
110574,10,9,25,3420,GRID,330mm
110575,20,10,12,1758,GRID,330mm
110576,20,10,16,1426,GRID,330mm
110577,20,9,14,764,GRID,330mm
110578,10,9,40,3420,GRID,330mm
110579,20,14,19,1758,GRID,330mm
110580,20,14,26,1424,GRID,330mm
110581,20,18,23,1756,GRID,330mm
110582,20,8,26,1092,GRID,330mm
110583,20,16,32,1756,GRID,330mm
110584,10,41,36,3420,GRID,330mm
110585,10,21,24,3088,GRID,330mm
110586,20,12,11,1092,GRID,330mm
110587,20,9,26,1756,GRID,330mm
110588,20,16,24,2088,GRID,330mm
110589,20,9,32,1092,GRID,330mm
110590,20,11,17,1426,GRID,330mm
110591,20,12,31,1092,GRID,330mm
110592,20,14,19,1426,GRID,330mm
110593,20,6,14,2756,GRID,330mm
110594,10,9,34,3420,GRID,330mm
110595,20,15,43,428,GRID,330mm
110596,20,30,22,760,GRID,330mm
110597,20,31,30,426,GRID,330mm
110598,20,17,8,1424,GRID,330mm
110599,20,17,30,1424,GRID,330mm
110600,20,8,20,1424,GRID,330mm
110601,20,22,10,762,GRID,330mm
110602,20,17,13,2424,GRID,330mm
110603,20,15,20,1094,GRID,330mm
110604,20,9,13,762,GRID,330mm
110605,20,18,23,2756,GRID,330mm
110606,20,12,23,2420,GRID,330mm
110607,20,17,14,1096,GRID,330mm
110608,20,6,17,1092,GRID,330mm
110609,20,8,19,1096,GRID,330mm
110610,20,15,21,1756,GRID,330mm
110611,20,23,31,430,GRID,330mm
110612,20,12,12,1094,GRID,330mm
110613,20,18,18,1092,GRID,330mm
110614,20,7,31,1422,GRID,330mm
110615,20,8,31,1758,GRID,330mm
110616,20,9,10,2092,GRID,330mm
110617,20,30,11,1424,GRID,330mm
110618,20,23,13,762,GRID,330mm
110619,20,15,21,430,GRID,330mm
110620,20,9,23,1424,GRID,330mm
110621,20,25,25,430,GRID,330mm
110622,20,19,8,430,GRID,330mm
110623,20,6,24,1090,GRID,330mm
110624,20,9,37,1092,GRID,330mm
110625,20,12,24,758,GRID,330mm
110626,20,15,21,1424,GRID,330mm
110627,20,16,10,1096,GRID,330mm
110628,20,18,30,1756,GRID,330mm
110629,10,21,38,3420,GRID,330mm
110630,10,34,15,3422,GRID,330mm
110631,20,16,33,1092,GRID,330mm
110632,20,7,15,1426,GRID,330mm
110633,20,9,20,1424,GRID,330mm
110634,20,7,18,1426,GRID,330mm
110635,20,12,12,1426,GRID,330mm
110636,20,20,22,428,GRID,330mm
110637,20,8,24,760,GRID,330mm
110638,20,16,33,1424,GRID,330mm
110639,20,17,9,1426,GRID,330mm
110640,20,9,16,1094,GRID,330mm
110641,10,31,20,3422,GRID,330mm
110642,20,16,13,1094,GRID,330mm
110643,20,10,30,1422,GRID,330mm
110644,20,6,32,2420,GRID,330mm
110645,20,14,15,2424,GRID,330mm
110646,20,12,29,1424,GRID,330mm
110647,20,10,14,1096,GRID,330mm
110648,20,6,13,1426,GRID,330mm
110649,20,16,24,1756,GRID,330mm
110650,20,27,10,430,GRID,330mm
110651,20,16,9,1094,GRID,330mm
110652,20,19,31,1092,GRID,330mm
110653,20,12,24,1090,GRID,330mm
110654,20,14,42,760,GRID,330mm
110655,20,7,20,1756,GRID,330mm
110656,20,13,32,1422,GRID,330mm
110657,20,15,33,1092,GRID,330mm
110658,20,10,19,1426,GRID,330mm
110659,20,13,31,1092,GRID,330mm
110660,20,16,42,1422,GRID,330mm
110661,10,12,22,2090,GRID,330mm
110662,20,7,25,1426,GRID,330mm
110663,20,7,23,2088,GRID,330mm
110664,20,13,31,760,GRID,330mm
110665,20,10,23,760,GRID,330mm
110666,10,19,14,2088,GRID,330mm
110667,10,24,13,2420,GRID,330mm
110668,10,19,22,2422,GRID,330mm
110669,10,24,27,3086,GRID,330mm
110670,10,37,22,3422,GRID,330mm
110671,20,8,33,3088,GRID,330mm
110672,10,15,22,4092,GRID,330mm
110673,20,28,28,428,GRID,330mm
110674,20,12,15,1426,GRID,330mm
110675,20,14,26,1092,GRID,330mm
110676,20,14,8,1094,GRID,330mm
110677,20,13,26,762,GRID,330mm
110678,10,14,25,3420,GRID,330mm
110679,20,30,27,762,GRID,330mm
110680,20,10,31,1424,GRID,330mm
110681,10,35,19,2754,GRID,330mm
110682,10,37,29,2084,GRID,330mm
110683,10,41,42,3084,GRID,330mm
110684,10,15,36,2418,GRID,330mm
110685,10,36,39,3086,GRID,330mm
110686,10,29,13,2086,GRID,330mm
110687,10,6,29,4090,GRID,330mm
110688,10,12,8,2754,GRID,330mm
110689,20,13,41,428,GRID,330mm
110690,20,18,29,1758,GRID,330mm
110691,20,18,31,2090,GRID,330mm
110692,20,6,27,2088,GRID,330mm
110693,20,10,11,1758,GRID,330mm
110694,20,10,25,1424,GRID,330mm
110695,20,17,11,2090,GRID,330mm
110696,20,31,29,428,GRID,330mm
110697,10,25,8,2752,GRID,330mm
110698,20,6,21,1090,GRID,330mm
110699,20,22,23,430,GRID,330mm
110700,20,10,9,1092,GRID,330mm
110701,20,38,37,762,GRID,330mm
110702,20,14,22,1426,GRID,330mm
110703,20,8,17,764,GRID,330mm
110704,20,10,17,1428,GRID,330mm
110705,20,39,40,428,GRID,330mm
110706,20,22,8,428,GRID,330mm
110707,20,13,43,428,GRID,330mm
110708,20,8,12,1092,GRID,330mm
110709,20,26,10,430,GRID,330mm
110710,20,6,26,1756,GRID,330mm
110711,10,40,17,2422,GRID,330mm
110712,20,23,20,760,GRID,330mm
110713,20,28,14,1094,GRID,330mm
110714,20,6,30,3084,GRID,330mm
110715,20,15,22,1094,GRID,330mm
110716,20,16,22,2090,GRID,330mm
110717,20,18,29,2422,GRID,330mm
110718,20,9,8,1426,GRID,330mm
110719,20,17,33,1424,GRID,330mm
110720,20,15,12,2090,GRID,330mm
110721,20,12,20,2088,GRID,330mm
110722,10,41,34,3418,GRID,330mm
110723,20,12,22,1424,GRID,330mm
110724,20,8,28,2420,GRID,330mm
110725,20,22,13,764,GRID,330mm
110726,20,29,16,764,GRID,330mm
110727,20,14,9,764,GRID,330mm
110728,20,9,9,1426,GRID,330mm
110729,20,16,22,762,GRID,330mm
110730,20,12,15,2424,GRID,330mm
110731,20,15,21,1094,GRID,330mm
110732,20,12,21,2424,GRID,330mm
110733,10,22,11,2752,GRID,330mm
110734,10,35,9,2750,GRID,330mm
110735,10,28,12,2084,GRID,330mm
110736,20,31,12,428,GRID,330mm
110737,20,37,37,428,GRID,330mm
110738,20,17,25,1424,GRID,330mm
110739,20,14,31,1092,GRID,330mm
110740,10,23,29,3088,GRID,330mm
110741,20,18,20,1758,GRID,330mm
110742,20,35,15,764,GRID,330mm
110743,20,31,33,1092,GRID,330mm
110744,20,17,32,2752,GRID,330mm
110745,20,32,14,764,GRID,330mm
110746,20,9,18,1758,GRID,330mm
110747,20,12,25,760,GRID,330mm
110748,20,13,20,1426,GRID,330mm
110749,20,9,18,1426,GRID,330mm
110750,10,28,42,3088,GRID,330mm
110751,10,39,11,3420,GRID,330mm
110752,10,36,9,3418,GRID,330mm
110753,10,15,43,3086,GRID,330mm
110754,10,36,19,3088,GRID,330mm
110755,20,21,22,430,GRID,330mm
110756,10,37,10,3418,GRID,330mm
110757,20,10,18,1756,GRID,330mm
110758,20,14,30,1422,GRID,330mm
110759,20,21,40,758,GRID,330mm
110760,20,22,43,428,GRID,330mm
110761,20,7,15,1758,GRID,330mm
110762,20,23,30,430,GRID,330mm
110763,20,31,33,760,GRID,330mm
110764,20,12,14,1424,GRID,330mm
110765,20,7,13,1096,GRID,330mm
110766,10,37,9,3080,GRID,330mm
110767,10,30,40,3756,GRID,330mm
110768,10,30,27,3422,GRID,330mm
110769,10,38,8,3084,GRID,330mm
110770,20,15,24,2088,GRID,330mm
110771,20,13,31,428,GRID,330mm
110772,20,9,21,762,GRID,330mm
110773,20,22,32,428,GRID,330mm
110774,20,18,24,2090,GRID,330mm
110775,20,8,21,2088,GRID,330mm
110776,20,6,11,1422,GRID,330mm
110777,20,17,20,1758,GRID,330mm
110778,20,27,34,760,GRID,330mm
110779,20,12,11,2088,GRID,330mm
110780,10,23,11,3086,GRID,330mm
110781,10,20,28,1752,GRID,330mm
110782,10,17,9,4092,GRID,330mm
110783,10,33,17,3084,GRID,330mm
110784,20,15,21,762,GRID,330mm
110785,20,12,12,762,GRID,330mm
110786,20,16,18,1426,GRID,330mm
110787,20,7,25,2090,GRID,330mm
110788,20,13,33,1424,GRID,330mm
110789,20,15,29,1426,GRID,330mm
110790,10,34,32,3086,GRID,330mm
110791,20,11,22,1094,GRID,330mm
110792,20,26,9,760,GRID,330mm
110793,20,12,15,1758,GRID,330mm
110794,20,6,24,1422,GRID,330mm
110795,20,15,25,760,GRID,330mm
110796,10,41,20,3088,GRID,330mm
110797,10,34,16,3090,GRID,330mm
110798,20,13,17,1094,GRID,330mm
110799,20,6,16,1092,GRID,330mm
110800,20,26,17,762,GRID,330mm
110801,10,11,34,3420,GRID,330mm
110802,10,17,35,3086,GRID,330mm
110803,10,13,41,3418,GRID,330mm
110804,20,31,32,760,GRID,330mm
110805,20,17,24,760,GRID,330mm
110806,20,10,11,1094,GRID,330mm
110807,20,29,11,98,GRID,330mm
110808,20,18,16,1760,GRID,330mm
110809,20,12,19,1094,GRID,330mm
110810,20,11,17,2092,GRID,330mm
110811,20,17,22,1426,GRID,330mm
110812,20,9,12,1426,GRID,330mm
110813,10,8,15,2754,GRID,330mm
110814,10,28,10,3086,GRID,330mm
110815,10,39,31,1754,GRID,330mm
110816,10,8,22,5100,GRID,330mm
110817,10,41,42,4088,GRID,330mm
110818,10,16,33,4764,GRID,330mm
110819,20,6,14,2088,GRID,330mm
110820,20,18,25,1426,GRID,330mm
110821,20,9,22,428,GRID,330mm
110822,20,9,22,1092,GRID,330mm
110823,10,7,26,3420,GRID,330mm
110824,10,12,26,3422,GRID,330mm
110826,10,17,10,3424,GRID,330mm
110827,20,13,21,762,GRID,330mm
110828,20,18,18,1424,GRID,330mm
110829,10,32,38,1090,GRID,330mm
110830,10,11,33,4424,GRID,330mm
110831,10,11,26,5100,GRID,330mm
110832,10,13,26,5102,GRID,330mm
110833,10,41,40,1424,GRID,330mm
110834,20,6,27,2752,GRID,330mm
110835,20,15,30,1424,GRID,330mm
110836,20,9,11,1758,GRID,330mm
110837,20,8,16,1426,GRID,330mm
110838,20,34,8,760,GRID,330mm
110839,20,18,26,2090,GRID,330mm
110840,20,11,23,1094,GRID,330mm
110841,20,15,27,1094,GRID,330mm
110842,20,10,42,1090,GRID,330mm
110843,20,14,17,1428,GRID,330mm
110844,20,17,19,1094,GRID,330mm
110845,20,8,17,1758,GRID,330mm
110846,20,6,14,1424,GRID,330mm
110847,20,34,22,430,GRID,330mm
110848,20,23,43,430,GRID,330mm
110849,10,11,25,5100,GRID,330mm
110850,10,18,29,5100,GRID,330mm
110851,10,13,30,4762,GRID,330mm
110852,10,8,32,4426,GRID,330mm
110853,10,11,28,4762,GRID,330mm
110854,20,30,13,762,GRID,330mm
110855,20,10,23,1092,GRID,330mm
110856,20,8,22,1092,GRID,330mm
110857,20,12,21,1096,GRID,330mm
110858,20,10,12,1094,GRID,330mm
110859,20,15,10,1426,GRID,330mm
110860,20,12,21,2092,GRID,330mm
110861,20,6,14,2422,GRID,330mm
110862,20,17,11,1426,GRID,330mm
110863,20,8,15,1756,GRID,330mm
110864,10,7,26,4762,GRID,330mm
110865,10,15,32,4762,GRID,330mm
110866,10,27,27,2084,GRID,330mm
110867,10,12,29,4762,GRID,330mm
110868,10,16,32,4766,GRID,330mm
110869,20,14,25,758,GRID,330mm
110870,20,16,21,1094,GRID,330mm
110871,20,8,10,2090,GRID,330mm
110872,20,7,36,1090,GRID,330mm
110873,20,8,28,2088,GRID,330mm
110874,20,11,28,2090,GRID,330mm
110875,20,15,30,1092,GRID,330mm
110876,10,12,21,3758,GRID,330mm
110877,20,17,32,1424,GRID,330mm
110878,20,29,33,762,GRID,330mm
110879,10,35,18,2756,GRID,330mm
110880,10,24,17,2420,GRID,330mm
110881,10,19,10,2088,GRID,330mm
110882,10,21,16,1756,GRID,330mm
110883,10,37,11,2746,GRID,330mm
110884,20,20,16,430,GRID,330mm
110885,20,10,17,1758,GRID,330mm
110886,10,13,21,4090,GRID,330mm
110887,20,11,13,2090,GRID,330mm
110888,20,12,30,1424,GRID,330mm
110889,20,12,14,1756,GRID,330mm
110890,20,8,33,2088,GRID,330mm
110891,10,19,18,2086,GRID,330mm
110892,20,6,19,1090,GRID,330mm
110893,20,28,10,428,GRID,330mm
110894,20,17,24,1422,GRID,330mm
110896,20,28,27,430,GRID,330mm
110897,20,18,17,1094,GRID,330mm
110898,20,9,30,1754,GRID,330mm
110899,10,24,16,2420,GRID,330mm
110900,10,13,14,4764,GRID,330mm
110901,10,15,26,4766,GRID,330mm
110902,20,12,29,2088,GRID,330mm
110903,20,28,14,760,GRID,330mm
110904,20,8,17,1426,GRID,330mm
110905,20,16,17,1094,GRID,330mm
110906,20,34,39,426,GRID,330mm
110907,20,7,34,760,GRID,330mm
110908,20,11,13,1426,GRID,330mm
110909,20,6,21,758,GRID,330mm
110910,20,16,18,1094,GRID,330mm
110911,20,9,21,1424,GRID,330mm
110912,10,15,18,5102,GRID,330mm
110913,10,7,26,3086,GRID,330mm
110914,10,34,32,1756,GRID,330mm
110915,10,16,33,4426,GRID,330mm
110916,10,14,27,4426,GRID,330mm
110917,20,14,21,1094,GRID,330mm
110918,20,10,17,2090,GRID,330mm
110919,20,8,17,1094,GRID,330mm
110920,20,19,31,762,GRID,330mm
110921,20,20,15,764,GRID,330mm
110923,20,32,9,1092,GRID,330mm
110925,20,12,21,1428,GRID,330mm
110926,10,14,8,3090,GRID,330mm
110927,10,34,37,2420,GRID,330mm
